Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
7127,HR,Female,51,Consultant,03:05.6,5,Bachelor,4,77000,42,43,20,12,75,16,66,2,4.57,FALSE
7128,Legal,Male,56,Analyst,03:05.6,2,Bachelor,3,52000,35,36,22,5,75,5,11,2,2.83,FALSE
7129,Finance,Female,24,Engineer,03:05.6,2,Bachelor,2,72000,43,16,16,9,75,14,35,2,2.82,FALSE
7130,Finance,Male,31,Analyst,03:05.6,8,Master,5,60000,33,20,29,7,100,7,90,0,1.73,FALSE
7131,Sales,Female,46,Technician,03:05.6,2,Bachelor,5,52500,47,45,17,6,75,13,31,0,3.29,FALSE
7132,Operations,Other,29,Analyst,03:05.6,8,Bachelor,4,56000,31,27,16,1,75,12,68,2,1.85,FALSE
7133,Engineering,Male,56,Specialist,03:05.6,6,Bachelor,5,67500,56,6,25,10,25,8,39,2,2.6,FALSE
7134,HR,Female,48,Specialist,03:05.6,0,High School,3,58500,45,9,15,12,100,19,21,1,4.86,FALSE
7135,IT,Male,40,Engineer,03:05.6,0,Bachelor,5,90000,56,12,13,14,25,13,2,1,2.88,FALSE
7136,HR,Male,45,Technician,03:05.6,2,High School,3,45500,31,23,13,1,25,5,70,0,1.86,FALSE
7137,Finance,Female,47,Developer,03:05.6,2,Bachelor,1,55000,45,47,24,1,100,15,92,0,2.05,FALSE
7138,Sales,Female,41,Consultant,03:05.6,1,Bachelor,3,71500,39,21,9,9,0,18,10,0,2.83,FALSE
7139,IT,Male,37,Analyst,03:05.6,7,Master,2,48000,36,32,16,13,75,11,39,2,1.51,FALSE
7140,HR,Male,45,Manager,03:05.6,6,Bachelor,4,84000,43,35,16,5,75,5,40,0,4.14,FALSE
7141,Sales,Male,27,Developer,03:05.6,0,High School,3,65000,34,44,18,5,100,19,16,2,1.29,FALSE
7142,Customer Support,Female,26,Technician,03:05.6,1,Master,5,52500,39,40,25,14,25,8,95,2,1.3,FALSE
7143,Finance,Male,38,Technician,03:05.6,4,High School,3,45500,38,25,28,4,100,9,99,1,3.66,FALSE
7144,Customer Support,Female,42,Engineer,03:05.6,5,Bachelor,5,90000,40,11,15,13,75,11,41,0,2.03,FALSE
7145,Finance,Female,22,Technician,03:05.6,9,Master,1,38500,38,6,6,13,50,3,0,1,1.42,FALSE
7146,Marketing,Female,37,Engineer,03:05.6,0,Bachelor,1,66000,56,7,12,0,100,6,99,1,4.99,FALSE
7147,Engineering,Male,57,Manager,03:05.6,5,Bachelor,5,90000,42,36,21,10,0,9,97,1,1.65,FALSE
7148,HR,Other,36,Developer,03:05.6,6,Bachelor,4,70000,54,12,20,9,100,16,26,0,2.91,FALSE
7149,Marketing,Male,44,Consultant,03:05.6,2,Bachelor,4,77000,41,35,5,5,25,8,18,0,3.37,FALSE
7150,Marketing,Male,45,Technician,03:05.6,4,High School,4,49000,49,40,16,14,0,12,20,1,4.01,FALSE
7151,Legal,Male,49,Engineer,03:05.6,6,Bachelor,4,84000,45,45,24,0,0,14,50,2,4.84,FALSE
7152,HR,Female,41,Specialist,03:05.6,1,Bachelor,4,63000,38,36,13,0,75,18,55,1,3.77,FALSE
7153,Engineering,Female,29,Technician,03:05.6,9,Bachelor,5,52500,53,4,11,7,100,8,60,1,3.86,FALSE
7154,Engineering,Male,47,Specialist,03:05.6,8,High School,2,54000,47,24,16,14,50,14,43,1,3.04,FALSE
7155,Operations,Male,58,Developer,03:05.6,5,Bachelor,4,70000,36,32,11,2,25,6,39,2,4.4,FALSE
7156,Sales,Male,33,Technician,03:05.6,0,High School,2,42000,49,9,7,14,100,9,31,1,4.46,FALSE
7157,Legal,Male,35,Consultant,03:05.6,0,High School,1,60500,51,11,1,3,75,15,90,1,1.18,FALSE
7158,Marketing,Male,27,Analyst,03:05.6,1,Bachelor,3,52000,55,48,26,8,0,6,11,1,3.14,FALSE
7159,HR,Female,55,Specialist,03:05.6,8,Bachelor,3,58500,41,11,27,14,0,10,34,0,2.2,TRUE
7160,HR,Female,57,Engineer,03:05.6,0,Bachelor,4,84000,54,27,21,4,100,3,54,1,3.69,FALSE
7161,HR,Male,33,Consultant,03:05.6,0,Bachelor,2,66000,47,45,26,8,0,3,86,1,4.75,FALSE
7162,Legal,Male,35,Technician,03:05.6,7,Bachelor,1,38500,36,42,29,0,25,12,66,2,2.15,FALSE
7163,Marketing,Male,47,Developer,03:05.6,6,Bachelor,1,55000,55,11,11,6,100,3,17,2,2.05,FALSE
7164,HR,Male,53,Developer,03:05.6,9,High School,5,75000,38,25,3,14,100,7,29,1,4.09,FALSE
7165,Sales,Male,33,Technician,03:05.6,5,Bachelor,4,49000,51,3,28,13,50,7,77,1,4.84,FALSE
7166,Customer Support,Female,24,Analyst,03:05.6,6,Master,5,60000,59,34,3,3,100,2,10,0,2.35,FALSE
7167,Legal,Male,44,Technician,03:05.6,8,Bachelor,3,45500,51,4,8,14,100,10,10,0,2.11,FALSE
7168,HR,Female,47,Technician,03:05.6,6,Bachelor,5,52500,41,9,9,13,75,18,38,1,3.35,FALSE
7169,Legal,Female,22,Analyst,03:05.6,9,High School,3,52000,37,2,11,12,100,15,91,1,1.65,TRUE
7170,Sales,Male,40,Specialist,03:05.6,4,High School,5,67500,47,48,7,7,25,3,91,0,4.41,FALSE
7171,HR,Female,40,Manager,03:05.6,1,Master,4,84000,60,8,6,4,100,1,91,2,3.54,FALSE
7172,HR,Male,32,Engineer,03:05.6,2,Bachelor,3,78000,38,5,16,13,0,12,79,0,3.58,FALSE
7173,Legal,Female,36,Manager,03:05.6,6,Bachelor,4,84000,41,20,18,8,75,14,87,2,1.51,FALSE
7174,HR,Female,37,Analyst,03:05.6,9,High School,5,60000,33,31,21,9,50,18,33,2,4.46,FALSE
7175,Engineering,Male,51,Developer,03:05.6,1,Bachelor,2,60000,52,49,19,10,75,7,3,0,1.43,FALSE
7176,Legal,Male,27,Specialist,03:05.6,3,Bachelor,3,58500,54,38,10,10,75,18,67,2,4.16,FALSE
7177,Sales,Female,41,Manager,03:05.6,0,Bachelor,5,90000,46,20,14,12,50,9,82,2,4.57,FALSE
7178,Operations,Male,49,Engineer,03:05.6,6,Bachelor,3,78000,48,44,13,6,50,7,94,0,1.38,FALSE
7179,Legal,Female,31,Manager,03:05.6,7,High School,4,84000,59,21,4,11,50,3,78,0,2.75,TRUE
7180,Sales,Female,55,Specialist,03:05.6,9,Master,4,63000,32,29,25,4,75,19,11,2,2.43,TRUE
7181,Sales,Female,58,Technician,03:05.6,0,Master,2,42000,53,49,17,14,50,9,29,0,4.34,FALSE
7182,Operations,Male,22,Specialist,03:05.6,1,High School,5,67500,46,35,14,2,100,1,93,1,3.63,FALSE
7183,HR,Female,32,Consultant,03:05.6,8,Master,2,66000,55,1,2,11,50,18,67,0,4.81,FALSE
7184,HR,Male,40,Analyst,03:05.6,6,High School,2,48000,50,12,9,5,100,7,51,1,2.45,FALSE
7185,HR,Female,52,Analyst,03:05.6,3,Bachelor,1,44000,41,36,9,14,100,19,85,1,1.65,FALSE
7186,Customer Support,Female,23,Technician,03:05.6,2,Master,3,45500,59,36,20,6,75,16,12,1,4.43,FALSE
7187,Marketing,Male,54,Manager,03:05.6,3,High School,5,90000,50,22,8,11,100,11,65,0,4.83,FALSE
7188,Legal,Female,58,Consultant,03:05.6,4,Bachelor,2,66000,53,48,15,5,75,3,13,1,4.53,FALSE
7189,HR,Male,29,Analyst,03:05.6,3,Bachelor,5,60000,52,15,29,2,75,13,87,1,3.29,FALSE
7190,IT,Male,22,Technician,03:05.6,1,Master,2,42000,42,1,24,12,75,14,86,1,1.01,FALSE
7191,IT,Female,33,Developer,03:05.6,6,Bachelor,5,75000,51,5,26,13,0,8,26,0,3.81,FALSE
7192,Customer Support,Male,31,Consultant,03:05.6,9,High School,3,71500,35,32,29,11,25,4,99,1,3.56,FALSE
7193,Legal,Male,36,Consultant,03:05.6,7,Bachelor,1,60500,34,35,24,8,0,10,59,2,3.54,FALSE
7194,HR,Female,42,Analyst,03:05.6,3,Bachelor,5,60000,51,47,12,5,0,19,94,1,3.48,FALSE
7195,Engineering,Female,46,Consultant,03:05.6,5,High School,5,82500,41,47,5,11,100,13,92,1,2.63,FALSE
7196,Finance,Male,25,Developer,03:05.6,8,PhD,4,70000,59,2,5,9,75,9,4,0,1.54,FALSE
7197,Legal,Female,37,Technician,03:05.6,7,High School,5,52500,39,21,2,4,100,10,59,0,4.44,FALSE
7198,Marketing,Male,30,Technician,03:05.6,1,Master,4,49000,56,11,24,11,100,7,71,2,4.42,FALSE
7199,HR,Female,34,Consultant,03:05.6,3,High School,4,77000,60,17,16,9,100,8,34,0,4.46,FALSE
7200,Sales,Other,38,Manager,03:05.6,3,PhD,4,84000,51,23,2,11,50,14,28,0,4.72,FALSE
7201,Engineering,Male,40,Engineer,03:05.6,8,Bachelor,2,72000,45,14,10,4,75,18,31,1,1.93,FALSE
7202,Sales,Female,26,Technician,03:05.6,1,Bachelor,4,49000,49,42,21,8,25,2,1,0,3.34,FALSE
7203,Operations,Male,37,Engineer,03:05.6,5,High School,2,72000,43,17,6,1,0,12,23,2,1.33,FALSE
7204,Sales,Male,48,Developer,03:05.6,8,Bachelor,4,70000,58,29,20,4,50,9,79,0,1.65,FALSE
7205,Marketing,Male,49,Technician,03:05.6,3,Bachelor,1,38500,59,44,6,5,100,9,75,1,3.22,FALSE
7206,Finance,Female,59,Analyst,03:05.6,9,Bachelor,2,48000,50,25,0,0,50,9,53,1,1.82,FALSE
7207,Legal,Female,53,Specialist,03:05.6,9,Bachelor,5,67500,54,32,20,4,100,6,98,2,4.11,FALSE
7208,Finance,Male,51,Specialist,03:05.6,1,Master,1,49500,59,6,4,10,100,10,63,2,3.17,FALSE
7209,Sales,Female,26,Consultant,03:05.6,6,Bachelor,2,66000,60,16,29,14,0,17,99,1,1.92,FALSE
7210,IT,Female,58,Specialist,03:05.6,8,High School,5,67500,36,0,15,3,100,17,98,0,3.83,FALSE
7211,Finance,Male,22,Specialist,03:05.6,6,Bachelor,5,67500,59,41,17,12,50,16,97,1,1.86,FALSE
7212,HR,Male,47,Engineer,03:05.6,2,High School,5,90000,39,46,22,1,100,12,49,0,2.42,FALSE
7213,Finance,Male,50,Manager,03:05.6,1,Bachelor,3,78000,47,23,11,6,100,4,92,1,2.76,FALSE
7214,Finance,Other,32,Specialist,03:05.6,9,Bachelor,1,49500,48,32,22,13,0,16,93,1,3.95,FALSE
7215,Legal,Male,58,Analyst,03:05.6,2,Bachelor,5,60000,30,11,14,3,75,5,10,0,2.69,FALSE
7216,Engineering,Male,59,Consultant,03:05.6,5,Bachelor,3,71500,49,16,20,0,100,14,35,0,1.83,TRUE
7217,Finance,Female,25,Developer,03:05.6,8,High School,1,55000,38,34,8,5,100,6,6,1,2.17,FALSE
7218,Customer Support,Male,32,Developer,03:05.6,0,High School,5,75000,32,1,5,6,100,2,75,0,1.69,FALSE
7219,IT,Female,55,Manager,03:05.6,7,High School,2,72000,38,12,2,4,50,16,35,1,2.9,FALSE
7220,Engineering,Male,44,Analyst,03:05.6,9,High School,2,48000,55,44,25,11,50,7,36,1,1.25,FALSE
7221,Customer Support,Male,39,Manager,03:05.6,1,Bachelor,3,78000,35,12,5,7,75,1,51,1,3.41,FALSE
7222,Engineering,Male,36,Analyst,03:05.6,8,Bachelor,2,48000,53,1,29,7,25,13,51,1,4.28,FALSE
7223,Engineering,Female,58,Technician,03:05.6,9,High School,2,42000,47,15,22,1,25,15,42,1,4.63,FALSE
7224,Finance,Female,46,Specialist,03:05.6,6,Bachelor,5,67500,58,44,7,7,75,19,64,2,4,FALSE
7225,IT,Female,36,Consultant,03:05.6,1,Bachelor,1,60500,57,29,18,2,25,5,25,2,4.81,FALSE
7226,Marketing,Male,53,Technician,03:05.6,1,Master,5,52500,55,13,0,4,75,15,42,1,3.3,TRUE
7227,IT,Female,24,Manager,03:05.6,2,Master,3,78000,37,6,0,12,75,19,5,2,2.75,FALSE
7228,IT,Male,52,Analyst,03:05.6,2,PhD,3,52000,33,25,21,1,50,2,26,1,2.18,FALSE
7229,Marketing,Male,24,Consultant,03:05.6,8,Bachelor,4,77000,56,48,9,3,25,3,92,2,2.59,FALSE
7230,Sales,Female,40,Technician,03:05.6,0,Bachelor,3,45500,44,19,27,8,50,9,95,0,1.06,FALSE
7231,Finance,Female,36,Manager,03:05.6,9,High School,3,78000,50,38,5,3,75,8,64,2,2.74,FALSE
7232,Engineering,Male,24,Specialist,03:05.6,9,Master,4,63000,32,42,11,5,25,13,22,1,2.57,FALSE
7233,Finance,Female,29,Manager,03:05.6,5,High School,2,72000,44,29,21,6,25,16,70,2,2.71,TRUE
7234,IT,Male,34,Developer,03:05.6,2,Bachelor,5,75000,60,5,26,9,75,16,83,2,4.98,FALSE
7235,Customer Support,Male,49,Manager,03:05.6,9,Bachelor,2,72000,49,24,7,8,75,3,86,1,3.9,FALSE
7236,Customer Support,Male,53,Analyst,03:05.6,3,High School,4,56000,31,35,25,12,0,16,31,1,4.82,FALSE
7237,Sales,Male,47,Engineer,03:05.6,2,High School,5,90000,30,16,13,14,100,14,73,1,2.34,TRUE
7238,Finance,Male,50,Consultant,03:05.6,8,Bachelor,2,66000,48,26,22,6,25,15,28,2,3.5,FALSE
7239,HR,Male,59,Developer,03:05.6,6,Bachelor,3,65000,46,28,12,12,100,17,15,1,2.89,FALSE
7240,HR,Female,44,Consultant,03:05.6,2,PhD,3,71500,39,0,25,10,25,19,54,1,2.15,FALSE
7241,Engineering,Male,25,Analyst,03:05.6,7,Bachelor,1,44000,47,40,19,12,50,1,24,0,4.26,FALSE
7242,HR,Male,33,Specialist,03:05.6,0,Bachelor,5,67500,34,15,26,8,50,11,74,2,4.52,FALSE
7243,Finance,Other,60,Consultant,03:05.6,5,Bachelor,1,60500,59,17,10,10,25,13,35,1,1.17,FALSE
7244,Engineering,Female,41,Technician,03:05.6,1,High School,2,42000,46,31,23,3,75,9,61,2,3.09,FALSE
7245,Legal,Male,30,Technician,03:05.6,3,High School,4,49000,52,34,22,0,75,15,94,0,2.86,FALSE
7246,Legal,Male,33,Manager,03:05.6,3,Bachelor,2,72000,32,12,15,5,100,18,38,0,4.32,FALSE
7247,Sales,Male,40,Manager,03:05.6,1,Bachelor,5,90000,44,44,0,1,25,14,91,2,3.14,FALSE
7248,Legal,Female,43,Technician,03:05.6,9,Master,2,42000,45,0,19,3,25,5,48,2,4.35,FALSE
7249,Legal,Female,40,Manager,03:05.6,3,High School,3,78000,45,10,25,11,75,2,74,2,3.16,FALSE
7250,Customer Support,Female,49,Consultant,03:05.6,3,Bachelor,1,60500,37,4,25,10,50,10,39,0,2.45,FALSE
7251,Customer Support,Male,42,Specialist,03:05.6,2,Master,4,63000,50,9,9,2,75,1,20,2,4.01,FALSE
7252,Engineering,Female,52,Analyst,03:05.6,6,Bachelor,1,44000,43,46,6,3,50,8,76,1,2.77,FALSE
7253,IT,Male,42,Developer,03:05.6,3,PhD,3,65000,40,3,8,5,0,18,73,1,3.49,FALSE
7254,IT,Male,42,Manager,03:05.6,9,High School,5,90000,40,21,19,9,75,19,51,0,1.78,FALSE
7255,Engineering,Male,55,Specialist,03:05.6,9,Bachelor,5,67500,41,18,29,11,0,10,61,2,3.29,FALSE
7256,Engineering,Female,33,Specialist,03:05.6,4,High School,2,54000,57,46,21,2,75,12,96,1,4.07,FALSE
7257,Legal,Male,45,Developer,03:05.6,4,High School,1,55000,40,1,17,0,75,1,3,1,1.48,FALSE
7258,Finance,Male,39,Manager,03:05.6,8,High School,2,72000,50,24,24,7,75,2,5,2,4.1,TRUE
7259,Legal,Male,46,Analyst,03:05.6,6,Bachelor,3,52000,40,33,7,3,25,16,73,2,1.8,TRUE
7260,HR,Male,30,Specialist,03:05.6,3,Bachelor,4,63000,48,1,5,10,0,7,31,2,2.99,FALSE
7261,Marketing,Male,39,Developer,03:05.6,4,High School,4,70000,59,12,7,7,75,15,73,1,4.79,FALSE
7262,Finance,Male,38,Consultant,03:05.6,9,High School,5,82500,41,46,25,7,100,1,29,0,1.43,FALSE
7263,HR,Male,33,Manager,03:05.6,5,High School,5,90000,56,16,20,10,50,12,72,2,3.73,FALSE
7264,Legal,Female,58,Specialist,03:05.6,4,Bachelor,1,49500,50,8,10,13,0,3,67,1,3.45,TRUE
7265,Marketing,Female,36,Specialist,03:05.6,4,High School,5,67500,37,10,7,12,100,19,2,0,2.89,FALSE
7266,Sales,Male,44,Analyst,03:05.6,5,Master,4,56000,47,14,14,1,100,19,62,0,2.2,FALSE
7267,Customer Support,Other,32,Specialist,03:05.6,1,Bachelor,1,49500,58,7,18,6,50,13,74,1,1.03,FALSE
7268,Sales,Male,48,Manager,03:05.6,4,Bachelor,1,66000,58,32,19,4,50,8,20,0,2.04,FALSE
7269,Sales,Female,25,Developer,03:05.6,5,High School,2,60000,37,47,0,5,75,18,74,0,1.98,FALSE
7270,IT,Female,45,Developer,03:05.6,6,Bachelor,2,60000,41,0,11,5,25,11,19,1,4.29,FALSE
7271,Customer Support,Female,51,Consultant,03:05.6,6,Bachelor,4,77000,33,14,19,5,0,18,45,2,2.09,FALSE
7272,Engineering,Male,59,Manager,03:05.6,2,Bachelor,3,78000,36,41,17,7,25,7,32,2,4.69,FALSE
7273,Marketing,Male,42,Analyst,03:05.6,5,High School,1,44000,52,17,6,4,50,16,71,1,3.46,FALSE
7274,Engineering,Female,27,Engineer,03:05.6,0,Bachelor,2,72000,60,41,4,10,75,14,6,0,2.2,FALSE
7275,Sales,Female,27,Technician,03:05.6,8,Bachelor,2,42000,42,45,21,11,50,18,57,0,2.12,FALSE
7276,Sales,Male,48,Technician,03:05.6,7,Bachelor,3,45500,55,2,20,0,25,7,2,0,4.08,FALSE
7277,Finance,Female,23,Consultant,03:05.6,2,Bachelor,3,71500,57,36,29,10,25,12,4,1,2.05,FALSE
7278,IT,Male,47,Consultant,03:05.6,1,High School,5,82500,50,8,4,5,50,16,11,2,4.45,FALSE
7279,Customer Support,Male,40,Consultant,03:05.6,9,High School,5,82500,42,9,12,5,50,4,55,0,3.45,FALSE
7280,Operations,Female,23,Manager,03:05.6,7,Bachelor,5,90000,47,30,19,5,100,17,26,0,1.69,FALSE
7281,Marketing,Male,22,Technician,03:05.6,1,Bachelor,2,42000,59,25,27,8,0,12,7,1,2.21,FALSE
7282,Finance,Male,47,Manager,03:05.6,6,High School,3,78000,47,40,19,4,75,18,24,2,1.94,FALSE
7283,Marketing,Male,40,Technician,03:05.6,2,High School,5,52500,51,40,12,6,50,13,45,2,4.45,FALSE
7284,Sales,Male,53,Technician,03:05.6,4,Bachelor,1,38500,54,6,12,13,75,12,52,1,1.04,FALSE
7285,Engineering,Male,55,Analyst,03:05.6,3,High School,5,60000,56,32,24,8,100,13,15,2,4.77,FALSE
7286,Legal,Male,53,Specialist,03:05.6,3,PhD,4,63000,34,14,13,8,50,14,55,0,1.26,FALSE
7287,Legal,Female,39,Consultant,03:05.6,2,Bachelor,2,66000,55,2,2,2,100,11,43,1,4.29,FALSE
7288,Operations,Female,59,Engineer,03:05.6,2,Bachelor,5,90000,43,40,0,14,100,2,78,2,4.35,FALSE
7289,HR,Female,58,Consultant,03:05.6,0,High School,5,82500,54,29,16,11,0,1,66,0,1.9,FALSE
7290,Legal,Male,57,Engineer,03:05.6,0,Bachelor,1,66000,39,37,7,4,0,12,14,2,2.45,TRUE
7291,Sales,Male,22,Analyst,03:05.6,3,Bachelor,4,56000,33,17,7,9,50,13,6,0,4.2,FALSE
7292,Sales,Male,35,Specialist,03:05.6,0,Master,5,67500,57,12,27,8,75,3,89,2,3.44,FALSE
7293,HR,Female,42,Engineer,03:05.6,7,Bachelor,1,66000,43,6,13,9,0,3,60,0,4.4,FALSE
7294,Customer Support,Male,45,Analyst,03:05.6,0,High School,4,56000,31,34,2,12,50,12,23,1,1.04,FALSE
7295,Finance,Female,22,Engineer,03:05.6,6,Bachelor,3,78000,58,13,13,1,0,9,64,0,4.61,FALSE
7296,Customer Support,Male,57,Specialist,03:05.6,1,Bachelor,1,49500,42,13,9,11,50,3,33,0,2.61,FALSE
7297,Legal,Male,54,Consultant,03:05.6,0,High School,5,82500,58,47,22,2,50,7,72,2,4.86,FALSE
7298,Finance,Male,41,Analyst,03:05.6,5,High School,1,44000,46,48,29,8,75,7,29,0,3.1,FALSE
7299,Marketing,Female,35,Specialist,03:05.6,3,High School,5,67500,47,32,23,3,25,10,60,2,3.47,FALSE
7300,Finance,Female,42,Analyst,03:05.6,0,Bachelor,5,60000,55,33,28,4,100,2,58,0,1.77,FALSE
7301,Operations,Female,56,Manager,03:05.6,2,High School,1,66000,52,16,11,2,25,12,67,2,2.52,FALSE
7302,Legal,Male,48,Specialist,03:05.6,8,High School,2,54000,46,16,25,12,0,13,19,1,4.57,FALSE
7303,Legal,Female,54,Technician,03:05.6,7,High School,3,45500,34,31,13,12,0,7,90,1,3.11,FALSE
7304,Engineering,Male,53,Consultant,03:05.6,7,High School,1,60500,39,43,18,0,0,7,96,1,2.51,FALSE
7305,IT,Female,25,Analyst,03:05.6,8,Bachelor,4,56000,41,35,12,8,25,13,80,1,2.09,FALSE
7306,IT,Female,54,Technician,03:05.6,5,High School,3,45500,51,21,29,1,25,14,32,2,2.44,FALSE
7307,Customer Support,Female,27,Consultant,03:05.6,2,PhD,4,77000,42,44,28,3,75,16,65,0,4.87,FALSE
7308,Marketing,Female,32,Developer,03:05.6,2,Bachelor,3,65000,58,17,13,12,100,8,32,2,3.38,FALSE
7309,Engineering,Female,45,Consultant,03:05.6,4,Bachelor,5,82500,36,16,22,7,0,3,31,1,4.02,FALSE
7310,Marketing,Other,60,Manager,03:05.6,5,Master,3,78000,30,39,1,9,25,2,87,1,1.35,FALSE
7311,Customer Support,Male,57,Engineer,03:05.6,6,Bachelor,3,78000,34,16,28,13,75,6,54,0,3.04,FALSE
7312,Marketing,Female,23,Manager,03:05.6,6,PhD,4,84000,55,4,11,1,100,17,16,1,1.5,FALSE
7313,Legal,Female,28,Consultant,03:05.6,2,Bachelor,4,77000,43,27,6,5,50,12,35,0,1.55,FALSE
7314,Engineering,Female,34,Engineer,03:05.6,9,High School,5,90000,33,39,12,6,75,12,76,2,1.65,FALSE
7315,HR,Female,59,Consultant,03:05.6,8,Master,1,60500,43,21,26,0,100,1,76,2,1.61,FALSE
7316,Sales,Male,49,Consultant,03:05.6,2,High School,5,82500,31,3,10,11,75,6,16,1,4.14,TRUE
7317,Legal,Female,60,Developer,03:05.6,2,High School,4,70000,40,9,16,1,25,14,14,0,2.25,FALSE
7318,Customer Support,Male,51,Specialist,03:05.6,2,Bachelor,2,54000,56,36,0,7,0,13,94,0,3.77,FALSE
7319,IT,Male,37,Engineer,03:05.6,3,Bachelor,5,90000,36,30,17,4,100,9,82,0,2.19,FALSE
7320,Customer Support,Male,52,Consultant,03:05.6,3,Master,1,60500,54,13,26,7,25,17,15,1,2.99,FALSE
7321,Marketing,Male,46,Specialist,03:05.6,0,Bachelor,1,49500,53,12,12,13,75,5,88,2,1.58,FALSE
7322,IT,Male,27,Consultant,03:05.6,2,Bachelor,1,60500,33,1,28,10,25,3,83,2,1.02,TRUE
7323,Legal,Female,39,Specialist,03:05.6,5,Bachelor,1,49500,40,0,8,11,25,16,59,1,4.94,FALSE
7324,IT,Male,59,Developer,03:05.6,2,Bachelor,1,55000,30,21,13,11,25,10,52,0,2.42,FALSE
7325,Sales,Male,33,Manager,03:05.6,6,Bachelor,5,90000,44,45,21,6,75,19,5,0,2.51,FALSE
7326,IT,Male,31,Specialist,03:05.6,3,High School,4,63000,45,3,24,5,25,5,57,1,1.04,FALSE
7327,Customer Support,Male,28,Developer,03:05.6,4,High School,2,60000,54,15,3,7,75,17,64,0,1.34,FALSE
7328,HR,Female,27,Specialist,03:05.6,0,Bachelor,4,63000,33,44,8,9,25,16,43,1,3.43,FALSE
7329,Finance,Female,52,Developer,03:05.6,0,Bachelor,3,65000,54,16,13,2,50,15,8,2,4.53,FALSE
7330,Marketing,Male,60,Developer,03:05.6,8,Bachelor,5,75000,52,39,3,11,25,3,62,0,1.28,TRUE
7331,Legal,Female,55,Manager,03:05.6,2,Bachelor,2,72000,37,24,12,8,100,10,0,2,2.97,FALSE
7332,Sales,Female,56,Developer,03:05.6,3,High School,1,55000,33,42,22,7,100,4,60,2,4.3,FALSE
7333,Sales,Male,38,Analyst,03:05.6,4,High School,5,60000,35,47,16,1,25,1,56,2,1.42,TRUE
7334,Legal,Male,25,Analyst,03:05.6,1,Bachelor,2,48000,30,47,2,4,0,14,80,0,3.54,FALSE
7335,Marketing,Male,41,Developer,03:05.6,3,Bachelor,4,70000,42,7,21,6,25,16,8,2,4.16,FALSE
7336,Legal,Female,50,Technician,03:05.6,9,Bachelor,4,49000,33,6,27,2,25,3,67,2,4.55,FALSE
7337,Engineering,Female,46,Specialist,03:05.6,6,Bachelor,1,49500,47,29,18,9,100,9,97,0,4.07,FALSE
7338,Marketing,Male,60,Technician,03:05.6,1,High School,3,45500,40,43,23,11,25,8,11,2,4.66,FALSE
7339,Legal,Male,38,Consultant,03:05.6,2,Bachelor,4,77000,51,14,26,11,75,4,42,2,1.56,FALSE
7340,Customer Support,Male,58,Analyst,03:05.6,1,Bachelor,3,52000,55,42,3,6,25,19,40,1,1.09,FALSE
7341,Marketing,Female,47,Manager,03:05.6,8,PhD,2,72000,33,36,10,10,100,19,48,2,3.11,TRUE
7342,Marketing,Male,32,Analyst,03:05.6,0,Bachelor,1,44000,57,21,10,7,100,10,63,0,3.12,FALSE
7343,Finance,Male,34,Specialist,03:05.6,6,Master,4,63000,39,47,23,6,75,3,79,1,4.47,FALSE
7344,Sales,Female,31,Specialist,03:05.6,0,High School,2,54000,41,9,22,1,25,4,78,0,3.63,FALSE
7345,Legal,Female,31,Specialist,03:05.6,4,High School,1,49500,32,8,10,0,100,3,58,0,3.32,FALSE
7346,Legal,Male,41,Manager,03:05.6,0,Bachelor,3,78000,50,34,4,6,75,17,52,0,3.23,FALSE
7347,Finance,Female,57,Specialist,03:05.6,6,Bachelor,2,54000,57,14,9,5,25,6,54,2,1.72,FALSE
7348,IT,Female,59,Consultant,03:05.6,6,Bachelor,3,71500,40,44,19,14,25,18,86,1,1.44,FALSE
7349,Sales,Male,33,Specialist,03:05.6,2,Master,4,63000,41,37,2,12,100,7,91,0,2.98,FALSE
7350,Operations,Female,32,Analyst,03:05.6,2,Bachelor,5,60000,31,20,24,1,100,6,21,0,4.64,FALSE
7351,Marketing,Male,58,Developer,03:05.6,4,High School,5,75000,35,48,12,4,100,9,84,2,1.28,FALSE
7352,Operations,Male,41,Engineer,03:05.6,0,Master,2,72000,45,36,15,0,50,10,65,2,4.67,TRUE
7353,HR,Male,29,Consultant,03:05.6,9,Bachelor,5,82500,32,36,21,6,50,9,85,0,2.84,FALSE
7354,Customer Support,Female,59,Technician,03:05.6,4,PhD,3,45500,59,3,20,4,75,17,96,1,2.53,FALSE
7355,Legal,Female,37,Analyst,03:05.6,7,Bachelor,3,52000,60,34,1,1,100,8,91,1,1.81,FALSE
7356,Customer Support,Male,23,Developer,03:05.6,0,Master,2,60000,49,31,15,1,50,16,74,1,1.51,FALSE
7357,Marketing,Female,40,Consultant,03:05.6,7,High School,5,82500,54,39,17,12,100,3,6,0,1.01,FALSE
7358,IT,Female,56,Technician,03:05.6,5,Master,5,52500,41,36,13,10,75,3,17,2,4.85,FALSE
7359,Customer Support,Female,60,Technician,03:05.6,8,High School,3,45500,47,46,9,1,100,15,33,2,4.64,FALSE
